numero,latitud,longitud,fecha,tmax,tmin
22581,22.16502778,-102.2951944,2014-05-11 00:00:00,30,14.5
22581,22.16502778,-102.2951944,2014-05-12 00:00:00,30,14.8
22581,22.16502778,-102.2951944,2014-05-13 00:00:00,30.3,14.6
22581,22.16502778,-102.2951944,2014-05-14 00:00:00,26.3,12.9
22581,22.16502778,-102.2951944,2014-05-15 00:00:00,25.1,11.1
22581,22.16502778,-102.2951944,2014-05-16 00:00:00,27.6,7.8
22581,22.16502778,-102.2951944,2014-05-17 00:00:00,29.4,7.6
22581,22.16502778,-102.2951944,2014-05-18 00:00:00,30.2,9.7
22581,22.16502778,-102.2951944,2014-05-19 00:00:00,30.9,11.2
22581,22.16502778,-102.2951944,2014-05-20 00:00:00,30.4,12.3
22581,22.16502778,-102.2951944,2014-05-21 00:00:00,29,12.3
22581,22.16502778,-102.2951944,2014-05-22 00:00:00,27.3,13.9
22581,22.16502778,-102.2951944,2014-05-23 00:00:00,26.9,14
22581,22.16502778,-102.2951944,2014-05-24 00:00:00,25.6,13.5
22581,22.16502778,-102.2951944,2014-05-25 00:00:00,28.1,12.7
22581,22.16502778,-102.2951944,2014-05-26 00:00:00,27.4,14.1
22581,22.16502778,-102.2951944,2014-05-27 00:00:00,28.1,14.1
22581,22.16502778,-102.2951944,2014-05-28 00:00:00,28,15.1
22581,22.16502778,-102.2951944,2014-05-29 00:00:00,26,15.2
22581,22.16502778,-102.2951944,2014-05-30 00:00:00,23.9,15.5
22581,22.16502778,-102.2951944,2014-05-31 00:00:00,28.7,13
22581,22.16502778,-102.2951944,2014-06-01 00:00:00,29.2,11.9
22581,22.16502778,-102.2951944,2014-06-02 00:00:00,29.3,12.4
22581,22.16502778,-102.2951944,2014-06-03 00:00:00,27.6,13.3
22581,22.16502778,-102.2951944,2014-06-04 00:00:00,29.2,13
22581,22.16502778,-102.2951944,2014-06-05 00:00:00,30,14.3
22581,22.16502778,-102.2951944,2014-06-06 00:00:00,29.5,15.2
22581,22.16502778,-102.2951944,2014-06-07 00:00:00,30.8,16.9
22581,22.16502778,-102.2951944,2014-06-08 00:00:00,29.9,15.1
22581,22.16502778,-102.2951944,2014-06-09 00:00:00,30.5,15
22581,22.16502778,-102.2951944,2014-06-10 00:00:00,29.6,15.1
22581,22.16502778,-102.2951944,2014-06-11 00:00:00,30.1,13.9
22581,22.16502778,-102.2951944,2014-06-12 00:00:00,31.6,13
22581,22.16502778,-102.2951944,2014-06-13 00:00:00,30.8,12.5
22581,22.16502778,-102.2951944,2014-06-14 00:00:00,30.1,14.5
22581,22.16502778,-102.2951944,2014-06-15 00:00:00,30.9,13.4
22581,22.16502778,-102.2951944,2014-06-16 00:00:00,30.3,15.2
22581,22.16502778,-102.2951944,2014-06-17 00:00:00,27.2,15.5
22581,22.16502778,-102.2951944,2014-06-18 00:00:00,27.5,16.2
22581,22.16502778,-102.2951944,2014-06-19 00:00:00,26,15.5
22581,22.16502778,-102.2951944,2014-06-20 00:00:00,25.5,13.7
22581,22.16502778,-102.2951944,2014-06-21 00:00:00,25.4,14.6
22581,22.16502778,-102.2951944,2014-06-22 00:00:00,26.2,14.6
22581,22.16502778,-102.2951944,2014-06-23 00:00:00,23.2,15.8
22581,22.16502778,-102.2951944,2014-06-24 00:00:00,26.2,14.8
22581,22.16502778,-102.2951944,2014-06-25 00:00:00,25.2,14.8
22581,22.16502778,-102.2951944,2014-06-26 00:00:00,26,15.4
22581,22.16502778,-102.2951944,2014-06-27 00:00:00,26.7,15.5
22581,22.16502778,-102.2951944,2014-06-28 00:00:00,27.9,14.1
22581,22.16502778,-102.2951944,2014-06-29 00:00:00,28.1,13.3
22581,22.16502778,-102.2951944,2014-06-30 00:00:00,25.7,15.3
22581,22.16502778,-102.2951944,2014-07-01 00:00:00,26.4,14.7
22581,22.16502778,-102.2951944,2014-07-02 00:00:00,27.9,15.1
22581,22.16502778,-102.2951944,2014-07-03 00:00:00,25.1,15.9
22581,22.16502778,-102.2951944,2014-07-04 00:00:00,24.8,14.8
22581,22.16502778,-102.2951944,2014-07-05 00:00:00,25.5,13.7
22581,22.16502778,-102.2951944,2014-07-06 00:00:00,26.5,11.5
22581,22.16502778,-102.2951944,2014-07-07 00:00:00,26.7,13.5
22581,22.16502778,-102.2951944,2014-07-08 00:00:00,24.8,13.8
22581,22.16502778,-102.2951944,2014-07-09 00:00:00,26.1,13.4
22581,22.16502778,-102.2951944,2014-07-10 00:00:00,24.4,13.3
22581,22.16502778,-102.2951944,2014-07-11 00:00:00,23,13.9
22581,22.16502778,-102.2951944,2014-07-12 00:00:00,25.3,15.5
22581,22.16502778,-102.2951944,2014-07-13 00:00:00,25.6,12.8
22581,22.16502778,-102.2951944,2014-07-14 00:00:00,26.8,11
22581,22.16502778,-102.2951944,2014-07-15 00:00:00,28.3,12
22581,22.16502778,-102.2951944,2014-07-16 00:00:00,27.9,13.1
22581,22.16502778,-102.2951944,2014-07-17 00:00:00,27.3,14.5
22581,22.16502778,-102.2951944,2014-07-18 00:00:00,27.5,12.6
22581,22.16502778,-102.2951944,2014-07-19 00:00:00,25,14.1
22581,22.16502778,-102.2951944,2014-07-20 00:00:00,28.1,14.1
22581,22.16502778,-102.2951944,2014-07-21 00:00:00,29.2,12.9
22581,22.16502778,-102.2951944,2014-07-22 00:00:00,28.7,10.8
22581,22.16502778,-102.2951944,2014-07-23 00:00:00,27.6,11.7
22581,22.16502778,-102.2951944,2014-07-24 00:00:00,26,10.4
22581,22.16502778,-102.2951944,2014-07-25 00:00:00,26.8,11
22581,22.16502778,-102.2951944,2014-07-26 00:00:00,27.8,12
22581,22.16502778,-102.2951944,2014-07-27 00:00:00,29,13.5
22581,22.16502778,-102.2951944,2014-07-28 00:00:00,28.4,10.6
22581,22.16502778,-102.2951944,2014-07-29 00:00:00,27.7,11.1
22581,22.16502778,-102.2951944,2014-07-30 00:00:00,28.8,13.7
22581,22.16502778,-102.2951944,2014-07-31 00:00:00,29.9,12.7
22581,22.16502778,-102.2951944,2014-08-01 00:00:00,29.9,13.2
22581,22.16502778,-102.2951944,2014-08-02 00:00:00,29.3,10
22581,22.16502778,-102.2951944,2014-08-03 00:00:00,27.7,13.6
22581,22.16502778,-102.2951944,2014-08-04 00:00:00,28.9,12.3
22581,22.16502778,-102.2951944,2014-08-05 00:00:00,28.9,14.7
22581,22.16502778,-102.2951944,2014-08-06 00:00:00,28.9,13.9
22581,22.16502778,-102.2951944,2014-08-07 00:00:00,27.7,11.7
22581,22.16502778,-102.2951944,2014-08-08 00:00:00,25.2,12.3
22581,22.16502778,-102.2951944,2014-08-09 00:00:00,25.3,12.7
22581,22.16502778,-102.2951944,2014-08-10 00:00:00,27.4,14.4
22581,22.16502778,-102.2951944,2014-08-11 00:00:00,27.4,12
22581,22.16502778,-102.2951944,2014-08-12 00:00:00,28,16.1
22581,22.16502778,-102.2951944,2014-08-13 00:00:00,27.8,13.7
22581,22.16502778,-102.2951944,2014-08-14 00:00:00,27.7,12.3
22581,22.16502778,-102.2951944,2014-08-15 00:00:00,27.3,11.2
22581,22.16502778,-102.2951944,2014-08-16 00:00:00,28.6,11.9
22581,22.16502778,-102.2951944,2014-08-17 00:00:00,28.8,12.5
22581,22.16502778,-102.2951944,2014-08-18 00:00:00,29.5,12
22581,22.16502778,-102.2951944,2014-08-19 00:00:00,27.1,12.2
22581,22.16502778,-102.2951944,2014-08-20 00:00:00,24,12.6
22581,22.16502778,-102.2951944,2014-08-21 00:00:00,26.3,12.4
22581,22.16502778,-102.2951944,2014-08-22 00:00:00,26.5,14.3
22581,22.16502778,-102.2951944,2014-08-23 00:00:00,26.7,12.5
22581,22.16502778,-102.2951944,2014-08-24 00:00:00,26.8,10.6
22581,22.16502778,-102.2951944,2014-08-25 00:00:00,27.8,10.8
22581,22.16502778,-102.2951944,2014-08-26 00:00:00,28.6,11.4
22581,22.16502778,-102.2951944,2014-08-27 00:00:00,28.3,12.5
22581,22.16502778,-102.2951944,2014-08-28 00:00:00,29.2,11.9
22581,22.16502778,-102.2951944,2014-08-29 00:00:00,29.2,13.7
22581,22.16502778,-102.2951944,2014-08-30 00:00:00,27.6,14.2
22581,22.16502778,-102.2951944,2014-08-31 00:00:00,27.6,14.2
22581,22.16502778,-102.2951944,2014-09-01 00:00:00,28.9,11.7
22581,22.16502778,-102.2951944,2014-09-02 00:00:00,27.8,11.6
22581,22.16502778,-102.2951944,2014-09-03 00:00:00,26.3,14.2
22581,22.16502778,-102.2951944,2014-09-04 00:00:00,24.1,15.4
22581,22.16502778,-102.2951944,2014-09-05 00:00:00,23.5,14.7
22581,22.16502778,-102.2951944,2014-09-06 00:00:00,24.2,14.1
22581,22.16502778,-102.2951944,2014-09-07 00:00:00,25.7,13.2
22581,22.16502778,-102.2951944,2014-09-08 00:00:00,24.9,11.4
22581,22.16502778,-102.2951944,2014-09-09 00:00:00,26.2,11.3
22581,22.16502778,-102.2951944,2014-09-10 00:00:00,27.9,12
22581,22.16502778,-102.2951944,2014-09-11 00:00:00,27.1,13.7
22581,22.16502778,-102.2951944,2014-09-12 00:00:00,26.2,11.6
22581,22.16502778,-102.2951944,2014-09-13 00:00:00,23.6,13.6
22581,22.16502778,-102.2951944,2014-09-14 00:00:00,23.4,15.6
22581,22.16502778,-102.2951944,2014-09-15 00:00:00,26.8,11.9
22581,22.16502778,-102.2951944,2014-09-16 00:00:00,25.8,11.2
22581,22.16502778,-102.2951944,2014-09-17 00:00:00,26.5,11.1
22581,22.16502778,-102.2951944,2014-09-18 00:00:00,26.5,11.2
22581,22.16502778,-102.2951944,2014-09-19 00:00:00,25,12.5
22581,22.16502778,-102.2951944,2014-09-20 00:00:00,28.1,12.4
22581,22.16502778,-102.2951944,2014-09-21 00:00:00,26.7,15.6
22581,22.16502778,-102.2951944,2014-09-22 00:00:00,25.5,14.5
22581,22.16502778,-102.2951944,2014-09-23 00:00:00,26.6,14.7
22581,22.16502778,-102.2951944,2014-09-24 00:00:00,24.7,12.4
22581,22.16502778,-102.2951944,2014-09-25 00:00:00,25.5,13.4
22581,22.16502778,-102.2951944,2014-09-26 00:00:00,25.6,14.7
22581,22.16502778,-102.2951944,2014-09-27 00:00:00,26.8,14.1
22581,22.16502778,-102.2951944,2014-09-28 00:00:00,27.4,14
22581,22.16502778,-102.2951944,2014-09-29 00:00:00,27.7,12.3
22581,22.16502778,-102.2951944,2014-09-30 00:00:00,27.3,12.7
22581,22.16502778,-102.2951944,2014-10-01 00:00:00,27.2,13.4
22581,22.16502778,-102.2951944,2014-10-02 00:00:00,26.5,13.6
22581,22.16502778,-102.2951944,2014-10-03 00:00:00,26.5,14.3
22581,22.16502778,-102.2951944,2014-10-04 00:00:00,24.7,15.5
22581,22.16502778,-102.2951944,2014-10-05 00:00:00,24.7,13.6
22581,22.16502778,-102.2951944,2014-10-06 00:00:00,24.8,13.2
22581,22.16502778,-102.2951944,2014-10-07 00:00:00,27.2,12
22581,22.16502778,-102.2951944,2014-10-08 00:00:00,27.3,8.1
22581,22.16502778,-102.2951944,2014-10-09 00:00:00,27.6,7.2
22581,22.16502778,-102.2951944,2014-10-10 00:00:00,27,8.4
22581,22.16502778,-102.2951944,2014-10-11 00:00:00,28.1,9
22581,22.16502778,-102.2951944,2014-10-12 00:00:00,26.4,11.7
22581,22.16502778,-102.2951944,2014-10-13 00:00:00,28.4,10.4
22581,22.16502778,-102.2951944,2014-10-14 00:00:00,26.9,13.8
22581,22.16502778,-102.2951944,2014-10-15 00:00:00,26.8,6.7
22581,22.16502778,-102.2951944,2014-10-16 00:00:00,28,5.6
22581,22.16502778,-102.2951944,2014-10-17 00:00:00,28.1,4.5
22581,22.16502778,-102.2951944,2014-10-18 00:00:00,27,5.9
22581,22.16502778,-102.2951944,2014-10-19 00:00:00,26.5,13.3
22581,22.16502778,-102.2951944,2014-10-20 00:00:00,25,13.7
22581,22.16502778,-102.2951944,2014-10-21 00:00:00,23.9,14.2
22581,22.16502778,-102.2951944,2014-10-22 00:00:00,24.8,10
22581,22.16502778,-102.2951944,2014-10-23 00:00:00,25.9,11.9
22581,22.16502778,-102.2951944,2014-10-24 00:00:00,25.6,10
22581,22.16502778,-102.2951944,2014-10-25 00:00:00,24.8,7.7
22581,22.16502778,-102.2951944,2014-10-26 00:00:00,25.6,4.8
22581,22.16502778,-102.2951944,2014-10-27 00:00:00,26.6,4.2
22581,22.16502778,-102.2951944,2014-10-28 00:00:00,28.3,4.7
22581,22.16502778,-102.2951944,2014-10-29 00:00:00,28,5
22581,22.16502778,-102.2951944,2014-10-30 00:00:00,26,3.7
22581,22.16502778,-102.2951944,2014-10-31 00:00:00,22.2,6
22581,22.16502778,-102.2951944,2014-11-01 00:00:00,23.3,3.7
22581,22.16502778,-102.2951944,2014-11-02 00:00:00,23.3,3.9
22581,22.16502778,-102.2951944,2014-11-03 00:00:00,25,5.9
22581,22.16502778,-102.2951944,2014-11-04 00:00:00,24.8,8.1
22581,22.16502778,-102.2951944,2014-11-05 00:00:00,18.7,13.8
22581,22.16502778,-102.2951944,2014-11-06 00:00:00,26.2,10.8
22581,22.16502778,-102.2951944,2014-11-07 00:00:00,24.2,13.6
22581,22.16502778,-102.2951944,2014-11-08 00:00:00,21.7,9.4
22581,22.16502778,-102.2951944,2014-11-09 00:00:00,22,6.7
22581,22.16502778,-102.2951944,2014-11-10 00:00:00,23.3,4.4
22581,22.16502778,-102.2951944,2014-11-11 00:00:00,15.2,12.9
22581,22.16502778,-102.2951944,2014-11-12 00:00:00,22.3,10.3
22581,22.16502778,-102.2951944,2014-11-13 00:00:00,23.2,7.4
22581,22.16502778,-102.2951944,2014-11-14 00:00:00,23.8,6.8
22581,22.16502778,-102.2951944,2014-11-15 00:00:00,24.9,5.4
22581,22.16502778,-102.2951944,2014-11-16 00:00:00,24.1,5.2
22581,22.16502778,-102.2951944,2014-11-17 00:00:00,24.2,3.9
22581,22.16502778,-102.2951944,2014-11-18 00:00:00,23.9,2.4
22581,22.16502778,-102.2951944,2014-11-19 00:00:00,21.7,4.3
22581,22.16502778,-102.2951944,2014-11-20 00:00:00,24.8,3
22581,22.16502778,-102.2951944,2014-11-21 00:00:00,23.1,5
22581,22.16502778,-102.2951944,2014-11-22 00:00:00,22.5,8.6
22581,22.16502778,-102.2951944,2014-11-23 00:00:00,25.7,4.6
22581,22.16502778,-102.2951944,2014-11-24 00:00:00,23.6,3
22581,22.16502778,-102.2951944,2014-11-25 00:00:00,18,0.8
22581,22.16502778,-102.2951944,2014-11-26 00:00:00,22.1,-3.7
22581,22.16502778,-102.2951944,2014-11-27 00:00:00,21.2,-3.9
22581,22.16502778,-102.2951944,2014-11-28 00:00:00,21.5,-1.8
22581,22.16502778,-102.2951944,2014-11-29 00:00:00,24,-0.7
22581,22.16502778,-102.2951944,2014-11-30 00:00:00,25.3,-1.8
22581,22.16502778,-102.2951944,2014-12-01 00:00:00,25,0.4
22581,22.16502778,-102.2951944,2014-12-02 00:00:00,23.2,1.6
22581,22.16502778,-102.2951944,2014-12-03 00:00:00,23.9,1.7
22581,22.16502778,-102.2951944,2014-12-04 00:00:00,24.8,2.1
22581,22.16502778,-102.2951944,2014-12-05 00:00:00,25.5,2.4
22581,22.16502778,-102.2951944,2014-12-06 00:00:00,23.5,4
22581,22.16502778,-102.2951944,2014-12-07 00:00:00,23.8,4.4
22581,22.16502778,-102.2951944,2014-12-08 00:00:00,22.3,3.4
22581,22.16502778,-102.2951944,2014-12-09 00:00:00,20.8,3.2
22581,22.16502778,-102.2951944,2014-12-10 00:00:00,19.1,3.7
22581,22.16502778,-102.2951944,2014-12-11 00:00:00,19.4,6
22581,22.16502778,-102.2951944,2014-12-12 00:00:00,20.7,8.9
22581,22.16502778,-102.2951944,2014-12-13 00:00:00,19.8,8.6
22581,22.16502778,-102.2951944,2014-12-14 00:00:00,21.2,8.3
22581,22.16502778,-102.2951944,2014-12-15 00:00:00,23.5,2.6
22581,22.16502778,-102.2951944,2014-12-16 00:00:00,24.3,3
22581,22.16502778,-102.2951944,2014-12-17 00:00:00,23,6.8
22581,22.16502778,-102.2951944,2014-12-18 00:00:00,24.6,7.1
22581,22.16502778,-102.2951944,2014-12-19 00:00:00,24.9,6.9
22581,22.16502778,-102.2951944,2014-12-20 00:00:00,23.9,7.2
22581,22.16502778,-102.2951944,2014-12-21 00:00:00,23.7,5.6
22581,22.16502778,-102.2951944,2014-12-22 00:00:00,23.5,0.1
22581,22.16502778,-102.2951944,2014-12-23 00:00:00,22.3,3.5
22581,22.16502778,-102.2951944,2014-12-24 00:00:00,15.2,0.1
22581,22.16502778,-102.2951944,2014-12-25 00:00:00,20.2,-3.7
22581,22.16502778,-102.2951944,2014-12-26 00:00:00,21.5,6.4
22581,22.16502778,-102.2951944,2014-12-27 00:00:00,22.3,5.9
22581,22.16502778,-102.2951944,2014-12-28 00:00:00,19.7,4.8
22581,22.16502778,-102.2951944,2014-12-29 00:00:00,24.8,0.2
22581,22.16502778,-102.2951944,2014-12-30 00:00:00,25.3,2.4
22581,22.16502778,-102.2951944,2014-12-31 00:00:00,24.7,4.1
22581,22.16502778,-102.2951944,2015-01-01 00:00:00,23.5,5.1
22581,22.16502778,-102.2951944,2015-01-02 00:00:00,22.5,4.8
22581,22.16502778,-102.2951944,2015-01-03 00:00:00,21.4,6.2
22581,22.16502778,-102.2951944,2015-01-04 00:00:00,20.1,2.5
22581,22.16502778,-102.2951944,2015-01-05 00:00:00,14.5,5.7
22581,22.16502778,-102.2951944,2015-01-06 00:00:00,22.2,6.3
22581,22.16502778,-102.2951944,2015-01-07 00:00:00,21.7,10.7
22581,22.16502778,-102.2951944,2015-01-08 00:00:00,19.3,8.3
22581,22.16502778,-102.2951944,2015-01-09 00:00:00,17.1,5.1
22581,22.16502778,-102.2951944,2015-01-10 00:00:00,20.5,4.6
22581,22.16502778,-102.2951944,2015-01-11 00:00:00,22.8,1.5
22581,22.16502778,-102.2951944,2015-01-12 00:00:00,21,0.4
22581,22.16502778,-102.2951944,2015-01-13 00:00:00,23.2,1.1
22581,22.16502778,-102.2951944,2015-01-14 00:00:00,23.3,4.6
22581,22.16502778,-102.2951944,2015-01-15 00:00:00,23,4.8
22581,22.16502778,-102.2951944,2015-01-16 00:00:00,22.8,2.7
22581,22.16502778,-102.2951944,2015-01-17 00:00:00,24,3.6
22581,22.16502778,-102.2951944,2015-01-18 00:00:00,22.5,10
22581,22.16502778,-102.2951944,2015-01-19 00:00:00,23.9,3.8
22581,22.16502778,-102.2951944,2015-01-20 00:00:00,24.6,6.3
22581,22.16502778,-102.2951944,2015-01-21 00:00:00,24.7,6.7
22581,22.16502778,-102.2951944,2015-01-22 00:00:00,21.8,7.5
22581,22.16502778,-102.2951944,2015-01-23 00:00:00,23.3,5.1
22581,22.16502778,-102.2951944,2015-01-24 00:00:00,20.7,5
22581,22.16502778,-102.2951944,2015-01-25 00:00:00,21.2,5.1
22581,22.16502778,-102.2951944,2015-01-26 00:00:00,21.5,7.7
22581,22.16502778,-102.2951944,2015-01-27 00:00:00,24.4,8.7
22581,22.16502778,-102.2951944,2015-01-28 00:00:00,25.1,3.9
22581,22.16502778,-102.2951944,2015-01-29 00:00:00,26,4.7
22581,22.16502778,-102.2951944,2015-01-30 00:00:00,20.1,5.4
22581,22.16502778,-102.2951944,2015-01-31 00:00:00,21.6,4.9
22581,22.16502778,-102.2951944,2015-02-01 00:00:00,16.1,8.9
22581,22.16502778,-102.2951944,2015-02-02 00:00:00,13.3,9.7
22581,22.16502778,-102.2951944,2015-02-03 00:00:00,18.2,7.7
22581,22.16502778,-102.2951944,2015-02-04 00:00:00,19.5,2
22581,22.16502778,-102.2951944,2015-02-05 00:00:00,20.6,2.7
22581,22.16502778,-102.2951944,2015-02-06 00:00:00,20.1,4.7
22581,22.16502778,-102.2951944,2015-02-07 00:00:00,23.6,0.1
22581,22.16502778,-102.2951944,2015-02-08 00:00:00,24.6,1.6
22581,22.16502778,-102.2951944,2015-02-09 00:00:00,24.7,2.9
22581,22.16502778,-102.2951944,2015-02-10 00:00:00,23.6,2.1
22581,22.16502778,-102.2951944,2015-02-11 00:00:00,24.3,3.3
22581,22.16502778,-102.2951944,2015-02-12 00:00:00,23.2,6.9
22581,22.16502778,-102.2951944,2015-02-13 00:00:00,13.8,8.6
22581,22.16502778,-102.2951944,2015-02-14 00:00:00,16.1,7.1
22581,22.16502778,-102.2951944,2015-02-15 00:00:00,18.7,11.2
22581,22.16502778,-102.2951944,2015-02-16 00:00:00,21,10.1
22581,22.16502778,-102.2951944,2015-02-17 00:00:00,21.9,8.2
22581,22.16502778,-102.2951944,2015-02-18 00:00:00,25.1,5.5
22581,22.16502778,-102.2951944,2015-02-19 00:00:00,26.2,5.2
22581,22.16502778,-102.2951944,2015-02-20 00:00:00,26.4,3.6
22581,22.16502778,-102.2951944,2015-02-21 00:00:00,27.9,3.9
22581,22.16502778,-102.2951944,2015-02-22 00:00:00,27.7,5
22581,22.16502778,-102.2951944,2015-02-23 00:00:00,29,7.4
22581,22.16502778,-102.2951944,2015-02-24 00:00:00,28.2,7.6
22581,22.16502778,-102.2951944,2015-02-25 00:00:00,25.9,11.3
22581,22.16502778,-102.2951944,2015-02-26 00:00:00,25.6,8.3
22581,22.16502778,-102.2951944,2015-02-27 00:00:00,24.7,4.6
22581,22.16502778,-102.2951944,2015-02-28 00:00:00,26.4,2.6
22581,22.16502778,-102.2951944,2015-03-01 00:00:00,26.4,4
22581,22.16502778,-102.2951944,2015-03-02 00:00:00,27.9,6.2
22581,22.16502778,-102.2951944,2015-03-03 00:00:00,26,6.6
22581,22.16502778,-102.2951944,2015-03-04 00:00:00,25.7,6.1
22581,22.16502778,-102.2951944,2015-03-05 00:00:00,24.1,10.1
22581,22.16502778,-102.2951944,2015-03-06 00:00:00,24.6,8.9
22581,22.16502778,-102.2951944,2015-03-07 00:00:00,24.9,7
22581,22.16502778,-102.2951944,2015-03-08 00:00:00,23.1,9.5
22581,22.16502778,-102.2951944,2015-03-09 00:00:00,17.8,9.7
22581,22.16502778,-102.2951944,2015-03-10 00:00:00,20.2,2.4
22581,22.16502778,-102.2951944,2015-03-11 00:00:00,19.5,7.5
22581,22.16502778,-102.2951944,2015-03-12 00:00:00,19.1,2.6
22581,22.16502778,-102.2951944,2015-03-13 00:00:00,21.9,8.6
22581,22.16502778,-102.2951944,2015-03-14 00:00:00,12,7.2
22581,22.16502778,-102.2951944,2015-03-15 00:00:00,12.3,7.8
22581,22.16502778,-102.2951944,2015-03-16 00:00:00,15,8.3
22581,22.16502778,-102.2951944,2015-03-17 00:00:00,18,8.2
22581,22.16502778,-102.2951944,2015-03-18 00:00:00,21.5,7.7
22581,22.16502778,-102.2951944,2015-03-19 00:00:00,23.7,6.9
22581,22.16502778,-102.2951944,2015-03-20 00:00:00,22.6,10.5
22581,22.16502778,-102.2951944,2015-03-21 00:00:00,23.7,12.7
22581,22.16502778,-102.2951944,2015-03-22 00:00:00,25.2,7.9
22581,22.16502778,-102.2951944,2015-03-23 00:00:00,25.4,10.5
22581,22.16502778,-102.2951944,2015-03-24 00:00:00,26.8,8
22581,22.16502778,-102.2951944,2015-03-25 00:00:00,24.8,10.8
22581,22.16502778,-102.2951944,2015-03-26 00:00:00,26,6.3
22581,22.16502778,-102.2951944,2015-03-27 00:00:00,23.8,11.9
22581,22.16502778,-102.2951944,2015-03-28 00:00:00,21.5,7.2
22581,22.16502778,-102.2951944,2015-03-29 00:00:00,25.6,5.5
22581,22.16502778,-102.2951944,2015-03-30 00:00:00,26.8,6.5
22581,22.16502778,-102.2951944,2015-03-31 00:00:00,25.8,10.6
22581,22.16502778,-102.2951944,2015-04-01 00:00:00,27.4,9.7
22581,22.16502778,-102.2951944,2015-04-02 00:00:00,28.5,6.4
22581,22.16502778,-102.2951944,2015-04-03 00:00:00,28.6,7.2
22581,22.16502778,-102.2951944,2015-04-04 00:00:00,27.4,11.7
22581,22.16502778,-102.2951944,2015-04-05 00:00:00,27.8,10.9
22581,22.16502778,-102.2951944,2015-04-06 00:00:00,27.8,13.1
22581,22.16502778,-102.2951944,2015-04-07 00:00:00,29.5,9
22581,22.16502778,-102.2951944,2015-04-08 00:00:00,29.5,10.6
22581,22.16502778,-102.2951944,2015-04-09 00:00:00,28.3,11.1
22581,22.16502778,-102.2951944,2015-04-10 00:00:00,27.2,11.4
22581,22.16502778,-102.2951944,2015-04-11 00:00:00,23.3,13.2
22581,22.16502778,-102.2951944,2015-04-12 00:00:00,25.2,10.7
22581,22.16502778,-102.2951944,2015-04-13 00:00:00,25.1,11.5
22581,22.16502778,-102.2951944,2015-04-14 00:00:00,22.8,13.5
22581,22.16502778,-102.2951944,2015-04-15 00:00:00,24.8,12.6
22581,22.16502778,-102.2951944,2015-04-16 00:00:00,27.9,9.4
22581,22.16502778,-102.2951944,2015-04-17 00:00:00,26.9,9.3
22581,22.16502778,-102.2951944,2015-04-18 00:00:00,25.5,13.3
22581,22.16502778,-102.2951944,2015-04-19 00:00:00,26.3,9.3
22581,22.16502778,-102.2951944,2015-04-20 00:00:00,29.1,8.7
22581,22.16502778,-102.2951944,2015-04-21 00:00:00,29.9,9.2
22581,22.16502778,-102.2951944,2015-04-22 00:00:00,30.3,10.1
22581,22.16502778,-102.2951944,2015-04-23 00:00:00,29.3,9.6
22581,22.16502778,-102.2951944,2015-04-24 00:00:00,27.5,11.7
22581,22.16502778,-102.2951944,2015-04-25 00:00:00,27.3,15.1
22581,22.16502778,-102.2951944,2015-04-26 00:00:00,27.1,12
22581,22.16502778,-102.2951944,2015-04-27 00:00:00,27.4,14.4
22581,22.16502778,-102.2951944,2015-04-28 00:00:00,28.3,13.7
22581,22.16502778,-102.2951944,2015-04-29 00:00:00,21.6,11.1
22581,22.16502778,-102.2951944,2015-04-30 00:00:00,25.6,8.2
22581,22.16502778,-102.2951944,2015-05-01 00:00:00,26.7,5.8
22581,22.16502778,-102.2951944,2015-05-02 00:00:00,27.5,9.7
22581,22.16502778,-102.2951944,2015-05-03 00:00:00,29.1,9.2
22581,22.16502778,-102.2951944,2015-05-04 00:00:00,29.6,7.1
22581,22.16502778,-102.2951944,2015-05-05 00:00:00,27.9,11.8
22581,22.16502778,-102.2951944,2015-05-06 00:00:00,26.1,15.1
22581,22.16502778,-102.2951944,2015-05-07 00:00:00,30.8,13.2
22581,22.16502778,-102.2951944,2015-05-08 00:00:00,31.2,11.9
22581,22.16502778,-102.2951944,2015-05-09 00:00:00,31.7,11.7
22581,22.16502778,-102.2951944,2015-05-10 00:00:00,30.4,14.4
22581,22.16502778,-102.2951944,2015-05-11 00:00:00,31.6,11.8
22581,22.16502778,-102.2951944,2015-05-12 00:00:00,27.8,11.7
22581,22.16502778,-102.2951944,2015-05-13 00:00:00,26.1,11.2
22581,22.16502778,-102.2951944,2015-05-14 00:00:00,26.2,10.3
22581,22.16502778,-102.2951944,2015-05-15 00:00:00,27.2,13.1
22581,22.16502778,-102.2951944,2015-05-16 00:00:00,29.6,11.6
22581,22.16502778,-102.2951944,2015-05-17 00:00:00,30.4,9.2
22581,22.16502778,-102.2951944,2015-05-18 00:00:00,31.5,12.9
22581,22.16502778,-102.2951944,2015-05-19 00:00:00,30.9,15.1
22581,22.16502778,-102.2951944,2015-05-20 00:00:00,31.1,11.6
22581,22.16502778,-102.2951944,2015-05-21 00:00:00,28.4,16.3
22581,22.16502778,-102.2951944,2015-05-22 00:00:00,28.7,11.6
22581,22.16502778,-102.2951944,2015-05-23 00:00:00,28.9,11.5
22581,22.16502778,-102.2951944,2015-05-24 00:00:00,28.8,13.1
22581,22.16502778,-102.2951944,2015-05-25 00:00:00,29.8,10.5
22581,22.16502778,-102.2951944,2015-05-26 00:00:00,30.3,10
